Booth Number	Latitude	Longitude	Search	Settlement Number	Source
295	31.9698566	34.7944348	צמח 7 ראשון לציון	8300	Quant
297	31.9794748	34.7587416	ש נווה דקלים 54 ראשון לציון	8300	Quant
298	31.9967369	34.7403145	"שז""ר זלמן 24, ראשון לציון"	8300	Google
301	31.982398	34.7820202	מבצע משה 39 ראשון לציון	8300	Quant
304	31.9633727	34.8147864	האחים סולימן 2 ראשון לציון	8300	Quant
314	31.9637259	34.822717	לוין מיכאל וחנה 14 ראשון לציון	8300	Quant
316	31.9567665	34.8143657	גרינשפן הרשל 6, ראשון לציון	8300	Google
317	31.9637259	34.822717	לוין מיכאל וחנה 14 ראשון לציון	8300	Quant
325	31.97279099999999	34.7843342	החלמונית 19 ראשון לציון	8300	Quant
327	31.9842124	34.7865886	סילבר 2 ראשון לציון	8300	Quant
950	31.971193	34.815313	ראובן ובת שבע 4 ראשון לציון	8300	Quant
951	31.9802295	34.7594749	ש נווה דקלים 54, ראשון לציון	8300	Google
956	31.971193	34.815313	ראובן ובת שבע 4 ראשון לציון	8300	Quant
957	31.9802295	34.7594749	ש נווה דקלים 54, ראשון לציון	8300	Google
990	31.9638782	34.810529	הגדוד העברי 17, ראשון לציון	8300	Google
296	31.9563654	34.7998394	דרובין יואל 35, ראשון לציון	8300	Google
299	31.9493715	34.819903	אלפסי 13 ראשון לציון	8300	Quant
302	31.982398	34.7820202	מבצע משה 39 ראשון לציון	8300	Quant
306	31.9794748	34.7587416	ש נווה דקלים 54 ראשון לציון	8300	Quant
307	31.9780116	34.7736433	אלקבץ 2 ראשון לציון	8300	Quant
318	31.9947379	34.7413178	חיל הצנחנים 5, ראשון לציון	8300	Google
505	31.9859028	34.8048782	הרב צאלח משה 4 ראשון לציון	8300	Quant
308	31.9706112	34.7853678	הסחלב 2 ראשון לציון	8300	Quant
322	31.9567614	34.8040673	הרצל 119, ראשון לציון	8300	Google
337	31.9736224	34.7785242	היין 2, ראשון לציון	8300	Google
338	31.9493715	34.819903	אלפסי 13 ראשון לציון	8300	Quant
339	31.9693588	34.8218229	ההכשרות 4 ראשון לציון	8300	Quant
507	31.980553	34.800678	העצמאות 37 ראשון לציון	8300	Quant
177	31.9693588	34.8218229	ההכשרות 4 ראשון לציון	8300	Quant
336	31.9676954	34.8201064	גוש עציון 23 ראשון לציון	8300	Quant
323	31.95115149999999	34.8108981	גיבשטיין יהושע 31, ראשון לציון	8300	Google
319	31.9947379	34.7413178	חיל הצנחנים 5, ראשון לציון	8300	Google
324	31.9802295	34.7594749	ש נווה דקלים 54, ראשון לציון	8300	Google
326	31.9736224	34.7785242	היין 2, ראשון לציון	8300	Google
328	31.949987	34.8273051	נחמיה 111, ראשון לציון	8300	Google
329	31.949987	34.8273051	נחמיה 111, ראשון לציון	8300	Google
1	31.8927303	34.7769436	הר כנען 9 רחובות	8400	Quant
2	31.8932986	34.7757638	דוד אלעזר 11 רחובות	8400	Quant
3	31.8963451	34.7740783	צאלון 1 רחובות	8400	Quant
4	31.8854191	34.7861973	הרב נדב דוד 5 רחובות	8400	Quant
5	31.8852272	34.7862129	הרב נדב דוד 5, רחובות	8400	Google
6	31.8852272	34.7862129	הרב נדב דוד 5, רחובות	8400	Google
7	31.8869914	34.7855649	גבריאלוב 20 רחובות	8400	Quant
8	31.8869914	34.7855649	גבריאלוב 20 רחובות	8400	Quant
9	31.8852272	34.7862129	הרב נדב דוד 5, רחובות	8400	Google
11	31.9010846	34.8018541	אהרונוביץ יוסף 14 רחובות	8400	Quant
12	31.9006595	34.7997207	המעפיל 25 רחובות	8400	Quant
13	31.9010846	34.8018541	אהרונוביץ יוסף 14 רחובות	8400	Quant
14	31.9006595	34.7997207	המעפיל 25 רחובות	8400	Quant
15	31.8869914	34.7855649	גבריאלוב 20 רחובות	8400	Quant
16	31.8957853	34.800136	כוכבי דוד 10 רחובות	8400	Quant
17	31.8935839	34.7960097	קליין דב 1 רחובות	8400	Quant
18	31.8957853	34.800136	כוכבי דוד 10 רחובות	8400	Quant
19	31.8914709	34.7994126	אברך חנה רחובות	8400	Quant
21	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
22	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
23	31.8921023	34.8077751	גבורי ישראל 2 רחובות	8400	Quant
24	31.8941493	34.8052329	מרשוב 3 רחובות	8400	Quant
25	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
26	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
27	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
28	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
29	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
30	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
31	31.8921023	34.8077751	גבורי ישראל 2 רחובות	8400	Quant
32	31.8891545	34.8086256	הרשנזון 25 רחובות	8400	Quant
33	31.8954395	34.8148236	נורדאו 20 רחובות	8400	Quant
34	31.957813	34.80766029999999	נורדאו 61, רחובות	8400	Google
35	31.8985646	34.8155244	הרב בר שאול 16 רחובות	8400	Quant
36	31.8985646	34.8155244	הרב בר שאול 16 רחובות	8400	Quant
37	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
38	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
39	31.896414	34.8163816	יעקב 42 רחובות	8400	Quant
40	31.8985646	34.8155244	הרב בר שאול 16 רחובות	8400	Quant
41	31.896414	34.8163816	יעקב 42 רחובות	8400	Quant
42	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
43	31.8985646	34.8155244	הרב בר שאול 16 רחובות	8400	Quant
44	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
45	31.896414	34.8163816	יעקב 42 רחובות	8400	Quant
46	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
47	31.8961874	34.8245945	מרגולין 18 רחובות	8400	Quant
48	31.8917372	34.8210811	שטינברג 10 רחובות	8400	Quant
49	31.8908038	34.8250168	חפץ חיים 28א רחובות	8400	Quant
50	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
51	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
52	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
53	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
54	31.8961874	34.8245945	מרגולין 18 רחובות	8400	Quant
55	31.8816982	34.8196295	החבורה 14 רחובות	8400	Quant
56	31.8816982	34.8196295	החבורה 14 רחובות	8400	Quant
57	31.8816982	34.8196295	החבורה 14 רחובות	8400	Quant
58	31.8839465	34.8208461	שדרת הקבוצים 1 רחובות	8400	Quant
59	31.8817719	34.8154323	דהרי שלום 18 רחובות	8400	Quant
60	31.8767152	34.8141885	הדגניות 28 רחובות	8400	Quant
61	31.8767152	34.8141885	הדגניות 28 רחובות	8400	Quant
62	31.9318868	34.8530665	הולצברג שמחה 4 רחובות	8400	Quant
64	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
65	31.957813	34.80766029999999	נורדאו 61, רחובות	8400	Google
66	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
67	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
68	31.900579	34.8199932	סירני 52 רחובות	8400	Quant
69	31.88610199999999	34.803433	החשמונאים 1 רחובות	8400	Quant
70	31.880991	34.812489	טשרניחובסקי 1 רחובות	8400	Quant
71	31.88610199999999	34.803433	החשמונאים 1 רחובות	8400	Quant
72	31.8891545	34.8086256	הרשנזון 25 רחובות	8400	Quant
73	31.883404	34.809287	רייפן יעקב 1 רחובות	8400	Quant
74	31.883404	34.809287	רייפן יעקב 1 רחובות	8400	Quant
75	31.8839238	34.8172026	שדרת הקבוצים 1, רחובות	8400	Google
76	31.888057	34.8194412	הרב מדר זכריה, רחובות	8400	Google
77	31.8943135	34.8153649	נורדאו 20, רחובות	8400	Google
78	31.8891545	34.8086256	הרשנזון 25 רחובות	8400	Quant
79	31.888057	34.8194412	הרב מדר זכריה, רחובות	8400	Google
80	31.8824647	34.8290703	כצנלסון ישראל 10 רחובות	8400	Quant
81	31.8824663	34.819271	החבורה 20 רחובות	8400	Quant
82	31.8915764	34.8214943	שטינברג 10, רחובות	8400	Google
83	31.8915764	34.8214943	שטינברג 10, רחובות	8400	Google
84	31.8917057	34.822409	"לח""י 36 רחובות"	8400	Quant
85	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
86	31.880991	34.812489	טשרניחובסקי 1 רחובות	8400	Quant
87	31.8943135	34.8153649	נורדאו 20, רחובות	8400	Google
88	31.8824647	34.8290703	כצנלסון ישראל 10 רחובות	8400	Quant
89	31.8896021	34.8299947	דרך ירושלים 32 רחובות	8400	Quant
90	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
91	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
92	31.880991	34.812489	טשרניחובסקי 1 רחובות	8400	Quant
94	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
95	31.8985646	34.8155244	הרב בר שאול 16 רחובות	8400	Quant
96	31.8985646	34.8155244	הרב בר שאול 16 רחובות	8400	Quant
97	31.957813	34.80766029999999	נורדאו 61, רחובות	8400	Google
950	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
10	31.8963451	34.7740783	צאלון 1 רחובות	8400	Quant
20	31.8935839	34.7960097	קליין דב 1 רחובות	8400	Quant
93	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
98	31.8961874	34.8245945	מרגולין 18 רחובות	8400	Quant
99	31.8863973	34.8070181	ארלוזורוב 18 רחובות	8400	Quant
100	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
101	31.8891545	34.8086256	הרשנזון 25 רחובות	8400	Quant
102	31.8863973	34.8070181	ארלוזורוב 18 רחובות	8400	Quant
105	31.8961874	34.8245945	מרגולין 18 רחובות	8400	Quant
106	31.8917057	34.822409	"לח""י 36 רחובות"	8400	Quant
107	31.8917057	34.822409	"לח""י 36 רחובות"	8400	Quant
110	31.8943135	34.8153649	נורדאו 20, רחובות	8400	Google
111	31.8838767	34.8204431	שדרת הקבוצים, רחובות	8400	Google
112	31.88853	34.8138951	הרב מאיר 1, רחובות	8400	Google
113	31.896414	34.8163816	יעקב 42 רחובות	8400	Quant
114	31.8915764	34.8214943	שטינברג 10, רחובות	8400	Google
115	31.8839238	34.8172026	שדרת הקבוצים 1, רחובות	8400	Google
116	31.8891545	34.8086256	הרשנזון 25 רחובות	8400	Quant
117	31.8817719	34.8154323	דהרי שלום 18 רחובות	8400	Quant
118	31.880991	34.812489	טשרניחובסקי 1 רחובות	8400	Quant
119	31.8824663	34.819271	החבורה 20 רחובות	8400	Quant
120	31.88995409999999	34.8268912	מגיני הגליל 36 רחובות	8400	Quant
121	31.8865445	34.8271921	בר-לב חיים 32 רחובות	8400	Quant
122	31.88995409999999	34.8268912	מגיני הגליל 36 רחובות	8400	Quant
123	31.8908038	34.8250168	חפץ חיים 28א רחובות	8400	Quant
124	31.8865445	34.8271921	בר-לב חיים 32 רחובות	8400	Quant
125	31.88995409999999	34.8268912	מגיני הגליל 36 רחובות	8400	Quant
126	31.8865445	34.8271921	בר-לב חיים 32 רחובות	8400	Quant
127	31.8865445	34.8271921	בר-לב חיים 32 רחובות	8400	Quant
128	31.8908038	34.8250168	חפץ חיים 28א רחובות	8400	Quant
130	31.8869914	34.7855649	גבריאלוב 20 רחובות	8400	Quant
131	31.8927303	34.7769436	הר כנען 9 רחובות	8400	Quant
132	31.8927303	34.7769436	הר כנען 9 רחובות	8400	Quant
134	31.9006595	34.7997207	המעפיל 25 רחובות	8400	Quant
135	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
136	31.896882	34.80332	אחים קיבוביץ רחובות	8400	Quant
139	31.9318868	34.8530665	הולצברג שמחה 4 רחובות	8400	Quant
140	31.8782123	34.8135314	קרוננברג יוסף 3 רחובות	8400	Quant
141	31.9318868	34.8530665	הולצברג שמחה 4 רחובות	8400	Quant
142	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
952	31.9045442	34.8243106	פרופ' נאמן יובל 106 רחובות	8400	Quant
63	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
103	31.8896021	34.8299947	דרך ירושלים 32 רחובות	8400	Quant
104	31.8863973	34.8070181	ארלוזורוב 18 רחובות	8400	Quant
108	31.8932986	34.7757638	דוד אלעזר 11 רחובות	8400	Quant
109	31.896414	34.8163816	יעקב 42 רחובות	8400	Quant
129	31.8824663	34.819271	החבורה 20 רחובות	8400	Quant
133	31.8915764	34.8214943	שטינברג 10, רחובות	8400	Google
137	31.892443	34.7816932	הר הצופים 70 רחובות	8400	Quant
138	31.8927641	34.782149	הר הצופים 70, רחובות	8400	Google
143	31.88853	34.8138951	הרב מאיר 1, רחובות	8400	Google
144	31.9045442	34.8243106	פרופ' נאמן יובל 106 רחובות	8400	Quant
145	31.8817719	34.8154323	דהרי שלום 18 רחובות	8400	Quant
146	31.9318868	34.8530665	הולצברג שמחה 4 רחובות	8400	Quant
147	31.8891545	34.8086256	הרשנזון 25 רחובות	8400	Quant
148	31.9045442	34.8243106	פרופ' נאמן יובל 106 רחובות	8400	Quant
150	31.8914709	34.7994126	אברך חנה רחובות	8400	Quant
151	31.8927303	34.7769436	הר כנען 9 רחובות	8400	Quant
153	31.900579	34.8199932	סירני 52 רחובות	8400	Quant
951	31.8852272	34.7862129	הרב נדב דוד 5, רחובות	8400	Google
953	31.9001523	34.8182604	מילר טובה וטוביה 10, רחובות	8400	Google
990	31.8941148	34.805065	מרשוב 3, רחובות	8400	Google
149	31.9030956	34.8151077	הרב הרצוג 16 רחובות	8400	Quant
152	31.892443	34.7816932	הר הצופים 70 רחובות	8400	Quant
154	31.9012034	34.8223669	פרופ' צ'חנובר אהרון 4 רחובות	8400	Quant
155	31.8832203	34.7915051	הרב מזרחי יעקב 3 רחובות	8400	Quant
156	31.8782123	34.8135314	קרוננברג יוסף 3 רחובות	8400	Quant
157	31.8915764	34.8214943	שטינברג 10, רחובות	8400	Google
158	31.9045442	34.8243106	פרופ' נאמן יובל 106 רחובות	8400	Quant
159	31.9010846	34.8018541	אהרונוביץ יוסף 14 רחובות	8400	Quant
161	31.8832203	34.7915051	הרב מזרחי יעקב 3 רחובות	8400	Quant
162	31.8924551	34.7832119	הר תבור 3 רחובות	8400	Quant
163	31.9012034	34.8223669	פרופ' צ'חנובר אהרון 4 רחובות	8400	Quant
165	31.8782123	34.8135314	קרוננברג יוסף 3 רחובות	8400	Quant
166	31.880991	34.812489	טשרניחובסקי 1 רחובות	8400	Quant
167	31.9012034	34.8223669	פרופ' צ'חנובר אהרון 4 רחובות	8400	Quant
168	31.9006524	34.8181306	מילר טובה וטוביה 10 רחובות	8400	Quant
169	31.8963451	34.7740783	צאלון 1 רחובות	8400	Quant
160	31.9045442	34.8243106	פרופ' נאמן יובל 106 רחובות	8400	Quant
170	31.9012145	34.8223569	פרופ' צ'חנובר אהרון 4, רחובות	8400	Google
171	31.8936106	34.7960212	קליין דב 1, רחובות	8400	Google
172	31.8784058	34.8159622	הולצברג שמחה 4, רחובות	8400	Google
173	31.8833207	34.80897119999999	רייפן יעקב 1, רחובות	8400	Google
1	31.9358188	34.8751228	חץ, רמלה	8500	Google
2	31.9335975	34.8702445	חיים אשר 12 רמלה	8500	Quant
3	31.939091	34.874026	אחימאיר אבא 3, רמלה	8500	Google
4	31.9335975	34.8702445	חיים אשר 12 רמלה	8500	Quant
5	31.9335975	34.8702445	חיים אשר 12 רמלה	8500	Quant
6	31.939091	34.874026	אחימאיר אבא 3, רמלה	8500	Google
7	31.939091	34.874026	אחימאיר אבא 3, רמלה	8500	Google
8	31.9358188	34.8751228	חץ, רמלה	8500	Google
9	31.93697	34.8741645	תמיר שמואל 3, רמלה	8500	Google
10	31.9259867	34.8013388	מבצע קדש 1 רמלה	8500	Quant
12	31.9300235	34.8631471	הלל אברהם 6 רמלה	8500	Quant
14	31.9355517	34.8611373	בורוכוב 22 רמלה	8500	Quant
15	31.9259867	34.8013388	מבצע קדש 1 רמלה	8500	Quant
