סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,lon,lat,Address,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
8,3548,רמת יוחנן,178,1,35.122208,32.793457,רמת יוחנן,1,0,445,290,0,290,41,2,2,0,0,0,1,6,0,0,0,0,0,0,0,3,8,19,51,0,0,0,157,0,0,0,0,0,0,0,0,0
8,3549,רמת יוחנן,178,2,35.122208,32.793457,רמת יוחנן,1,0,383,272,1,271,47,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,12,11,45,0,0,0,150,0,1,0,0,0,0,0,0,0
5,1896,רמת ישי,122,1,35.166523,32.7020738,הארז 48 רמת ישי,1,0,787,595,1,594,52,1,1,0,0,0,1,22,0,0,0,0,0,0,0,7,29,155,40,0,0,0,279,0,0,0,0,0,0,0,0,7
5,1897,רמת ישי,122,2,35.166523,32.7020738,הארז 48 רמת ישי,1,0,770,566,0,566,61,5,0,0,0,0,0,20,0,1,0,0,0,0,0,7,34,129,41,0,0,0,261,0,0,0,0,0,1,0,0,6
5,1898,רמת ישי,122,3,35.15796820000001,32.703377,הפרגים 19 רמת ישי,4,0,592,458,0,458,33,0,0,0,0,0,0,14,0,1,0,0,0,0,0,7,19,121,16,0,0,0,238,1,0,0,0,0,0,0,1,7
5,1899,רמת ישי,122,4,35.166523,32.7020738,הארז 48 רמת ישי,2,0,736,523,1,522,39,5,0,0,0,0,0,22,0,0,0,0,0,0,0,11,29,131,21,0,0,0,257,0,0,0,1,0,0,0,0,6
5,1900,רמת ישי,122,5,35.166523,32.7020738,הארז 48 רמת ישי,2,0,721,561,3,558,33,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,26,164,23,0,0,0,279,0,0,1,0,1,0,0,0,6
5,1901,רמת ישי,122,6,35.15796820000001,32.703377,הפרגים 19 רמת ישי,4,0,716,510,0,510,47,1,0,0,0,0,0,12,0,0,0,0,0,0,0,3,42,117,26,0,0,0,257,0,0,0,0,0,0,0,0,5
5,1902,רמת ישי,122,7,35.166523,32.7020738,הארז 48 רמת ישי,1,0,695,517,2,515,49,1,0,0,1,0,1,26,0,1,0,0,0,0,0,7,20,141,40,0,0,0,218,0,1,0,0,2,0,0,1,6
5,1903,רמת ישי,122,8,35.166523,32.7020738,הארז 48 רמת ישי,1,0,648,469,2,467,31,2,0,0,0,0,0,17,0,0,0,0,0,0,0,2,27,86,28,0,0,0,269,0,0,0,0,0,0,0,0,5
4,1445,רמת מגשימים,4701,1,35.80658,32.84406600000001,רמת מגשימים,1,0,440,344,0,344,6,6,0,0,0,0,0,221,0,0,0,0,0,0,0,36,2,46,0,0,0,0,21,0,0,1,0,0,0,0,0,5
5,1617,רמת צבי,339,1,35.414497,32.591962,רמת צבי,1,0,446,373,0,373,45,3,2,0,1,0,25,12,0,0,0,0,0,0,0,6,6,31,36,0,0,0,204,0,1,0,0,0,0,0,0,1
2,818,רמת רזיאל,460,1,35.074447,31.773573,רמת רזיאל,1,0,466,344,1,343,33,1,3,0,0,0,43,17,0,0,0,0,0,0,0,3,10,54,60,0,0,0,113,2,0,0,0,0,0,0,0,4
1,668,רמת רחל,127,1,35.2178825,31.7403163,רמת רחל,1,0,358,284,0,284,37,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,10,23,27,0,0,0,175,0,0,0,0,0,0,0,0,2
18,9382,רנן,789,1,34.600358,31.33871,רנן,1,0,433,301,1,300,32,0,1,0,0,0,16,17,0,0,0,0,0,0,0,5,13,121,0,0,0,0,91,0,0,0,0,1,0,0,1,2
18,9696,רעים,713,1,34.458823,31.386159,רעים,1,0,362,255,1,254,76,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,7,6,31,0,0,0,131,0,0,0,0,0,0,0,0,0
19,10442,רעננה,8700,1,34.8635243,32.1860277,"החי""ל 46 רעננה",16,0,680,464,0,464,26,1,0,0,0,0,1,17,0,1,0,0,0,0,0,5,15,73,50,0,0,0,270,0,0,0,0,0,0,1,0,4
19,10443,רעננה,8700,2,34.8706127,32.1861884,"רמח""ל 13 רעננה",9,0,744,462,2,460,25,18,0,0,0,0,0,37,0,0,0,0,0,0,0,7,33,128,13,0,0,0,153,0,0,0,0,0,0,0,0,46
19,10444,רעננה,8700,4,34.8717652,32.1920794,חזון איש 9 רעננה,11,0,478,332,1,331,5,6,0,0,0,0,1,13,0,0,0,0,0,0,0,4,16,166,7,0,0,0,65,0,0,0,0,0,0,0,0,48
19,10445,רעננה,8700,5,34.874142,32.1919354,קרן היסוד 75 רעננה,13,0,711,525,2,523,13,16,0,0,0,0,1,63,0,0,0,0,0,0,0,26,9,229,14,0,0,0,67,0,0,0,0,0,0,0,0,85
19,10446,רעננה,8700,6,34.874142,32.1919354,קרן היסוד 75 רעננה,13,0,728,511,1,510,28,9,0,0,0,0,4,38,0,0,0,0,0,0,0,15,19,166,15,0,0,0,169,0,0,0,0,0,0,0,0,47
19,10447,רעננה,8700,7,34.8759859,32.1838164,יפה אליעזר 14 רעננה,41,0,680,457,3,454,37,7,0,0,0,0,0,35,0,0,0,0,0,0,0,5,16,102,27,0,0,0,200,0,1,0,1,0,0,1,0,22
19,10448,רעננה,8700,8,34.8839018,32.1817932,ששת הימים 25 רעננה,14,0,577,360,0,360,11,1,1,0,0,0,0,130,0,2,0,0,0,0,0,16,8,77,11,0,0,0,95,0,0,0,0,0,0,0,0,8
19,10449,רעננה,8700,9,34.8825776,32.1825129,שברץ 24 רעננה,7,0,626,419,2,417,28,9,0,0,0,0,0,42,0,2,0,0,0,0,0,6,18,86,40,0,0,0,168,0,1,0,0,0,0,0,0,17
19,10450,רעננה,8700,10,34.8587982,32.1950296,התקוה 2 רעננה,15,0,667,404,0,404,19,7,0,0,0,0,0,21,1,0,0,0,0,0,0,9,23,134,29,0,0,0,118,0,1,0,0,0,0,0,0,42
19,10451,רעננה,8700,11,34.8481275,32.1939036,יאיר 3 רעננה,12,1,703,522,1,521,22,3,0,1,0,0,0,23,0,0,0,0,0,0,0,3,27,86,48,0,0,0,295,0,0,0,0,0,0,0,0,13
19,10452,רעננה,8700,12,34.8706127,32.1861884,"רמח""ל 13 רעננה",9,0,658,446,2,444,24,12,0,0,1,0,1,71,0,0,0,0,0,0,0,7,15,85,32,0,0,0,179,0,0,0,0,1,1,0,0,15
19,10453,רעננה,8700,13,34.87149369999999,32.1845976,קרן היסוד 20 רעננה,18,1,541,361,1,360,33,6,0,0,0,0,1,46,0,0,0,1,0,0,0,1,11,59,23,0,0,0,171,0,0,0,0,0,0,0,0,8
19,10454,רעננה,8700,14,34.872567600000004,32.1760125,דובנוב 13 רעננה,37,0,542,383,2,381,21,1,0,0,0,0,0,28,0,0,0,0,0,0,0,4,17,83,30,0,0,0,190,1,1,0,0,0,0,0,0,5
19,10455,רעננה,8700,15,34.8839524,32.1761626,"רש""י 19 רעננה",6,0,729,470,0,470,25,12,1,0,0,0,0,47,0,0,0,0,0,0,0,9,21,112,36,0,0,0,175,0,0,0,0,1,0,0,0,31
19,10456,רעננה,8700,16,34.8839524,32.1761626,"רש""י 19 רעננה",6,0,747,529,0,529,27,10,0,0,0,0,0,71,0,1,0,0,0,0,0,6,23,113,23,0,0,0,216,0,0,0,0,0,0,0,1,38
19,10457,רעננה,8700,17,34.872567600000004,32.1760125,דובנוב 13 רעננה,37,1,591,386,3,383,23,4,0,0,0,0,0,40,0,0,0,0,0,0,0,1,12,75,20,0,0,0,197,0,0,0,0,0,0,0,0,11
19,10458,רעננה,8700,18,34.861415,32.1775471,הפרחים 1 רעננה,17,0,583,399,1,398,23,1,0,0,0,0,0,26,1,0,0,0,0,0,0,5,19,83,32,0,0,0,206,0,0,0,0,0,0,0,0,2
19,10459,רעננה,8700,19,34.8759859,32.1838164,יפה אליעזר 14 רעננה,41,0,650,430,1,429,35,6,0,0,0,0,0,38,0,3,0,0,0,0,0,13,20,88,43,0,0,0,171,0,0,0,0,0,0,0,0,12
19,10460,רעננה,8700,20.1,34.8671948,32.1828508,חפץ חיים 3 רעננה,20,0,572,330,1,329,17,10,0,0,0,0,0,42,0,0,0,0,0,0,0,4,11,90,12,1,0,0,126,0,0,0,0,0,0,0,0,16
19,10461,רעננה,8700,20.2,34.8671948,32.1828508,חפץ חיים 3 רעננה,20,0,572,393,1,392,8,14,0,0,0,0,0,60,0,1,0,0,0,0,0,5,14,100,14,1,0,0,130,0,0,0,0,0,0,0,0,45
19,10462,רעננה,8700,20.3,34.8671948,32.1828508,חפץ חיים 3 רעננה,20,0,572,360,0,360,19,14,1,0,0,0,0,47,0,0,0,0,0,0,0,10,8,105,26,0,0,0,109,2,0,0,0,1,0,0,0,18
19,10463,רעננה,8700,20.4,34.8671948,32.1828508,חפץ חיים 3 רעננה,20,0,572,353,2,351,16,14,1,1,0,0,0,50,0,0,0,0,0,0,0,3,8,91,22,0,0,0,139,0,0,0,0,0,0,0,0,6
19,10464,רעננה,8700,21,34.8825776,32.1825129,שברץ 24 רעננה,7,0,476,299,2,297,15,7,0,0,0,0,0,37,0,0,0,0,0,0,0,5,22,81,14,0,0,0,90,0,0,0,0,0,0,0,0,26
19,10465,רעננה,8700,22,34.8759859,32.1838164,יפה אליעזר 14 רעננה,41,0,636,436,0,436,34,6,0,0,0,0,0,40,0,1,0,0,0,0,0,4,22,80,32,0,0,0,201,0,0,0,0,0,0,0,0,16
19,10466,רעננה,8700,23,34.87149369999999,32.1845976,קרן היסוד 20 רעננה,18,0,667,412,2,410,23,14,2,0,0,0,2,39,0,0,0,0,0,0,0,6,21,79,27,0,0,0,185,0,0,0,0,0,0,0,0,12
19,10467,רעננה,8700,24,34.8839018,32.1817932,ששת הימים 25 רעננה,14,0,508,306,1,305,30,4,0,1,0,0,0,48,0,0,0,0,0,0,0,9,8,60,19,0,0,0,113,0,0,0,0,0,0,0,0,13
19,10468,רעננה,8700,25,34.8759223,32.1800209,אחוזה 105 רעננה,36,0,634,385,4,381,28,3,0,0,1,0,0,42,0,0,0,0,0,0,0,6,16,74,24,0,0,0,166,1,0,0,0,1,0,0,0,19
19,10469,רעננה,8700,26,34.8759859,32.1838164,יפה אליעזר 14 רעננה,41,0,617,403,0,403,34,6,1,0,0,0,0,28,0,0,0,0,0,0,0,5,13,83,45,0,0,0,171,0,0,0,0,0,0,1,0,16
19,10470,רעננה,8700,27,34.8703349,32.1806607,אופסטרלנד 4 רעננה,25,1,611,410,2,408,20,13,2,0,0,0,0,49,0,0,0,0,0,0,0,9,25,85,29,0,0,0,153,0,0,1,0,0,0,0,0,22
19,10471,רעננה,8700,29,34.8839018,32.1817932,ששת הימים 25 רעננה,14,0,717,500,2,498,13,29,0,0,0,0,0,162,0,0,0,0,0,0,0,18,10,137,9,0,0,0,85,0,0,0,0,0,0,0,0,35
19,10472,רעננה,8700,30,34.87149369999999,32.1845976,קרן היסוד 20 רעננה,18,0,651,432,1,431,34,11,2,0,1,0,0,51,0,0,0,0,0,0,0,4,15,67,31,0,0,0,203,0,0,0,0,0,0,0,0,12
19,10473,רעננה,8700,33.1,34.8662347,32.1860425,הגדוד העברי 19 רעננה,1,0,689,483,0,483,37,8,0,0,0,0,0,35,0,0,0,0,0,0,0,6,17,110,34,0,0,0,216,0,1,0,0,0,0,0,0,19
19,10474,רעננה,8700,33.2,34.8662347,32.1860425,הגדוד העברי 19 רעננה,1,0,689,490,1,489,23,3,1,0,0,0,0,39,0,0,0,1,0,0,0,6,22,95,36,0,0,0,252,0,0,0,0,0,0,0,0,11
19,10475,רעננה,8700,33.3,34.8662347,32.1860425,הגדוד העברי 19 רעננה,1,0,689,478,1,477,38,5,0,0,0,0,1,39,0,1,0,0,0,0,0,4,21,111,29,0,0,0,211,0,0,0,0,0,0,0,0,17
19,10476,רעננה,8700,33.4,34.8662347,32.1860425,הגדוד העברי 19 רעננה,1,1,689,478,1,477,29,9,2,0,0,0,0,33,0,0,0,0,0,0,0,4,27,113,30,1,0,0,213,0,0,0,0,0,0,1,0,15
19,10477,רעננה,8700,33.5,34.8662347,32.1860425,הגדוד העברי 19 רעננה,1,0,689,470,0,470,24,6,1,0,0,0,1,30,0,1,0,0,0,0,0,4,22,87,32,0,0,0,251,0,0,0,0,0,0,0,0,11
19,10478,רעננה,8700,34,34.8703349,32.1806607,אופסטרלנד 4 רעננה,25,0,584,369,2,367,20,3,1,0,0,0,1,35,1,0,0,1,0,0,0,8,17,100,17,0,0,0,145,0,0,0,0,0,0,0,0,18
19,10479,רעננה,8700,35,34.8635243,32.1860277,"החי""ל 46 רעננה",16,0,743,524,0,524,35,11,0,0,0,0,0,39,0,0,0,0,0,0,0,6,29,76,56,0,0,0,257,0,0,0,0,0,0,0,0,15
19,10480,רעננה,8700,36,34.8587982,32.1950296,התקוה 2 רעננה,15,1,646,425,3,422,17,11,0,0,0,0,2,20,0,3,0,0,0,0,0,3,14,164,25,0,0,0,126,0,0,0,0,0,0,0,1,36
19,10481,רעננה,8700,38,34.8825776,32.1825129,שברץ 24 רעננה,7,0,697,458,1,457,21,10,0,0,0,0,0,81,0,0,0,0,0,0,0,6,23,107,23,0,0,0,161,0,0,0,0,0,0,0,0,25
19,10482,רעננה,8700,39,34.8587982,32.1950296,התקוה 2 רעננה,15,0,596,384,1,383,9,11,1,0,0,0,0,24,0,3,0,0,0,0,0,14,13,160,9,0,0,0,97,0,1,0,1,0,0,0,0,40
19,10483,רעננה,8700,40,34.8825776,32.1825129,שברץ 24 רעננה,7,0,657,437,3,434,15,7,0,0,0,0,0,53,0,0,0,0,0,0,0,4,14,91,32,0,0,0,189,0,0,0,0,0,0,0,0,29
19,10484,רעננה,8700,41,34.8825776,32.1825129,שברץ 24 רעננה,7,0,510,351,0,351,12,10,0,0,0,0,0,115,0,0,0,0,0,0,0,12,12,63,17,0,0,0,96,0,0,0,0,0,0,1,0,13
19,10485,רעננה,8700,42,34.8760153,32.1905938,"הפלמ""ח 4 רעננה",8,0,507,353,3,350,23,4,1,0,0,0,1,31,0,0,0,0,0,0,0,5,13,84,20,0,0,0,160,0,0,0,0,0,0,0,0,8
19,10486,רעננה,8700,43,34.8717652,32.1920794,חזון איש 9 רעננה,11,0,429,297,1,296,11,12,1,0,0,0,0,31,0,0,0,0,0,0,0,6,7,101,17,0,0,0,83,0,0,0,0,0,0,0,0,27
19,10487,רעננה,8700,44,34.8839018,32.1817932,ששת הימים 25 רעננה,14,0,726,481,1,480,26,9,1,0,0,0,0,92,0,0,0,0,0,0,0,6,14,107,31,0,0,0,170,0,0,0,0,0,0,0,0,24
19,10488,רעננה,8700,45,34.8759223,32.1800209,אחוזה 105 רעננה,36,1,677,420,4,416,26,14,0,0,0,0,0,30,0,0,0,0,0,0,0,9,20,106,29,0,0,0,157,0,0,0,0,0,0,0,0,25
19,10489,רעננה,8700,46,34.8760153,32.1905938,"הפלמ""ח 4 רעננה",8,0,679,452,4,448,27,4,0,0,0,0,1,53,0,0,0,0,0,0,0,7,8,97,36,0,0,0,184,0,1,0,0,0,0,0,0,30
19,10490,רעננה,8700,47,34.8759859,32.1838164,יפה אליעזר 14 רעננה,41,0,699,467,1,466,19,11,0,0,0,0,0,32,0,1,0,2,1,0,0,12,18,135,26,1,0,0,180,0,0,0,0,0,0,0,0,28
19,10491,רעננה,8700,48,34.8736343,32.1778817,אוסטרובסקי 26 רעננה,2,0,718,430,4,426,35,4,2,0,0,0,1,38,0,0,0,0,0,0,0,9,14,104,20,0,0,0,182,0,0,0,0,0,0,0,0,17
19,10492,רעננה,8700,49,34.8746812,32.1767876,קלאוזנר 27 רעננה,19,0,559,345,0,345,26,2,0,0,0,0,0,37,0,0,0,0,0,0,0,1,10,59,39,0,0,0,166,0,0,0,0,0,0,0,0,5
19,10493,רעננה,8700,50,34.8736343,32.1778817,אוסטרובסקי 26 רעננה,2,0,602,338,2,336,16,12,0,0,0,0,0,21,0,0,0,1,0,0,0,6,29,105,24,1,0,0,105,0,0,0,0,0,0,1,1,14
19,10494,רעננה,8700,51,34.8759223,32.1800209,אחוזה 105 רעננה,36,1,685,445,0,445,27,14,1,0,0,0,2,35,0,0,0,0,0,0,0,10,14,106,21,0,0,0,202,0,0,0,0,0,0,0,0,13
19,10495,רעננה,8700,52,34.8759223,32.1800209,אחוזה 105 רעננה,36,0,559,356,1,355,20,6,1,0,1,0,0,34,0,1,0,0,0,0,0,4,17,88,27,0,0,0,121,0,0,0,0,0,0,0,0,35
19,10496,רעננה,8700,53,34.8736343,32.1778817,אוסטרובסקי 26 רעננה,2,0,474,299,0,299,16,10,0,0,0,0,1,33,0,0,0,0,0,0,0,1,12,72,15,0,0,0,130,0,0,0,0,0,1,0,0,8
19,10497,רעננה,8700,54,34.8736343,32.1778817,אוסטרובסקי 26 רעננה,2,0,700,440,0,440,23,7,2,1,0,0,0,19,0,0,0,0,0,0,0,3,21,74,36,0,0,0,238,0,0,0,0,0,1,0,0,15
19,10498,רעננה,8700,55.1,34.8665313,32.1793721,"ביל""ו 15 רעננה",32,0,702,363,1,362,15,9,0,0,0,0,0,44,0,1,0,0,0,0,0,7,17,87,31,0,0,0,147,0,0,0,0,0,0,0,0,4
19,10499,רעננה,8700,55.2,34.8665313,32.1793721,"ביל""ו 15 רעננה",32,0,702,391,0,391,11,5,0,0,0,0,0,87,0,1,0,0,0,0,0,7,7,81,25,0,0,0,161,0,0,0,0,0,0,0,0,6
19,10500,רעננה,8700,55.3,34.8665313,32.1793721,"ביל""ו 15 רעננה",32,0,702,318,1,317,14,1,0,0,0,0,0,58,0,1,0,0,0,0,0,3,10,70,21,1,0,0,130,0,0,0,0,0,0,0,0,8
19,10501,רעננה,8700,55.4,34.8665313,32.1793721,"ביל""ו 15 רעננה",32,0,700,350,3,347,13,9,0,0,0,0,0,57,0,0,0,0,0,0,0,7,17,50,22,0,0,0,165,0,0,0,0,0,0,0,0,7
19,10502,רעננה,8700,56,34.863219,32.180867,דיין משה 5 רעננה,5,0,695,471,3,468,19,13,1,0,0,0,0,88,0,0,0,0,0,0,0,12,11,92,23,0,0,0,187,0,0,0,0,0,0,0,0,22
19,10503,רעננה,8700,57,34.8746812,32.1767876,קלאוזנר 27 רעננה,19,1,591,394,0,394,24,3,0,0,0,0,0,26,0,0,0,0,0,0,0,1,7,83,25,0,0,0,215,0,0,0,0,0,0,0,1,9
19,10504,רעננה,8700,58,34.863219,32.180867,דיין משה 5 רעננה,5,0,725,465,0,465,34,12,0,0,0,0,0,63,0,0,0,0,0,0,0,3,13,88,27,0,0,0,214,0,0,0,0,0,0,0,0,11
19,10505,רעננה,8700,59,34.8759223,32.1800209,אחוזה 105 רעננה,36,0,637,404,1,403,24,2,2,0,0,0,1,32,0,0,0,0,0,0,0,9,21,85,28,0,0,0,178,0,0,0,0,1,0,0,1,19
19,10506,רעננה,8700,60,34.8839524,32.1761626,"רש""י 19 רעננה",6,0,601,415,2,413,22,3,1,0,0,0,6,58,0,0,0,0,0,0,0,1,13,77,34,1,0,0,177,0,0,0,0,0,0,0,0,20
19,10507,רעננה,8700,62,34.8635243,32.1860277,"החי""ל 46 רעננה",16,0,708,478,1,477,34,2,2,0,0,0,1,19,0,0,0,0,0,0,0,3,21,97,35,0,0,0,261,0,0,0,0,0,0,0,0,2
19,10508,רעננה,8700,65,34.861415,32.1775471,הפרחים 1 רעננה,17,0,730,533,2,531,30,4,0,0,0,0,1,52,0,0,0,0,0,0,0,4,25,85,34,0,0,0,287,0,0,0,0,0,0,0,0,9
19,10509,רעננה,8700,66,34.863219,32.180867,דיין משה 5 רעננה,5,0,742,522,2,520,33,3,2,0,0,0,0,60,0,0,0,0,0,0,0,6,19,89,45,0,0,0,256,0,0,0,0,0,0,0,0,7
19,10510,רעננה,8700,69,34.8635243,32.1860277,"החי""ל 46 רעננה",16,0,657,459,0,459,39,2,0,0,0,0,2,15,0,0,0,0,0,0,0,0,23,65,32,0,0,0,271,0,0,0,0,0,0,0,0,10
19,10511,רעננה,8700,71,34.8481275,32.1939036,יאיר 3 רעננה,12,0,666,509,1,508,35,2,1,0,0,0,0,12,0,1,0,0,0,0,0,1,32,76,25,0,0,0,318,0,0,0,0,0,0,0,0,5
19,10512,רעננה,8700,72,34.8543869,32.184923,אחוזה 269 רעננה,43,0,684,522,6,516,33,2,3,0,3,0,0,45,1,1,0,0,0,0,1,4,22,77,44,0,0,0,270,0,0,0,0,0,0,0,1,9
19,10513,רעננה,8700,73.1,34.8495106,32.1941398,סנה משה 21 רעננה,44,0,628,456,3,453,32,5,1,0,0,0,0,14,0,0,0,0,0,0,0,2,29,83,30,0,0,0,249,0,0,0,0,0,0,0,0,8
19,10514,רעננה,8700,73.2,34.8495106,32.1941398,סנה משה 21 רעננה,44,0,628,442,1,441,31,6,2,0,0,0,0,14,0,0,0,0,0,0,0,4,31,69,42,0,0,0,222,0,0,0,0,0,1,0,0,19
19,10515,רעננה,8700,73.3,34.8495106,32.1941398,סנה משה 21 רעננה,44,0,628,453,1,452,21,6,1,0,0,0,0,6,0,0,0,0,0,0,0,6,35,105,31,0,0,0,236,0,0,0,0,0,0,0,0,5
19,10516,רעננה,8700,73.4,34.8495106,32.1941398,סנה משה 21 רעננה,44,0,625,464,0,464,27,2,0,0,0,0,0,16,0,0,1,0,0,0,0,3,37,68,35,0,0,0,266,0,0,0,0,0,0,0,0,9
19,10517,רעננה,8700,74,34.8587982,32.1950296,התקוה 2 רעננה,15,0,590,417,1,416,32,3,1,0,0,0,0,12,0,0,0,0,0,0,0,2,18,94,53,0,0,0,191,0,1,0,0,0,0,0,0,9
19,10518,רעננה,8700,79,34.8481275,32.1939036,יאיר 3 רעננה,12,0,679,492,2,490,28,4,0,0,0,0,0,30,0,0,0,0,0,0,0,1,24,75,46,0,0,0,275,0,0,0,0,0,1,0,0,6
19,10519,רעננה,8700,80,34.8706127,32.1861884,"רמח""ל 13 רעננה",9,0,669,447,0,447,10,18,1,0,0,0,0,48,0,0,0,0,0,0,0,20,14,148,23,0,0,0,122,0,0,0,0,0,0,0,0,43
19,10520,רעננה,8700,81,34.87149369999999,32.1845976,קרן היסוד 20 רעננה,18,0,568,389,2,387,27,4,0,0,0,0,0,30,0,0,0,0,0,0,0,4,24,99,23,0,0,0,156,0,0,0,0,0,0,0,0,20
19,10521,רעננה,8700,82,34.8736343,32.1778817,אוסטרובסקי 26 רעננה,2,0,475,271,1,270,13,3,0,0,0,0,0,42,0,0,0,0,0,0,0,4,10,63,17,0,0,0,105,0,1,0,0,0,0,0,0,12
19,10522,רעננה,8700,84,34.8760153,32.1905938,"הפלמ""ח 4 רעננה",8,0,502,349,2,347,22,11,3,0,0,0,0,36,0,1,0,0,0,0,0,5,5,109,23,0,0,0,97,0,0,0,0,0,0,0,0,35
19,10523,רעננה,8700,85,34.8635243,32.1860277,"החי""ל 46 רעננה",16,0,538,373,1,372,16,1,0,0,0,0,1,22,0,0,0,0,0,0,0,4,7,59,41,0,0,0,214,0,0,0,0,0,0,0,0,7
19,10524,רעננה,8700,87,34.8839018,32.1817932,ששת הימים 25 רעננה,14,0,488,324,1,323,21,6,0,0,0,0,0,75,0,0,0,0,0,0,0,8,14,73,17,0,0,0,95,0,0,0,0,0,0,0,0,14
19,10525,רעננה,8700,88,34.872567600000004,32.1760125,דובנוב 13 רעננה,37,0,585,380,1,379,27,8,1,0,0,0,0,33,0,0,0,0,0,0,0,2,10,54,38,1,0,0,199,0,2,0,0,0,0,0,0,4
19,10526,רעננה,8700,90.1,34.87722600000001,32.18887120000001,"הפלמ""ח 2א רעננה",35,0,653,446,0,446,19,9,1,0,1,0,0,92,0,0,0,0,0,0,0,7,15,87,18,1,0,0,179,0,0,0,0,0,0,0,0,17
19,10527,רעננה,8700,90.2,34.87722600000001,32.18887120000001,"הפלמ""ח 2א רעננה",35,0,653,439,3,436,18,11,1,0,0,0,0,86,0,0,0,0,0,0,0,11,7,107,20,0,0,0,163,1,0,0,0,0,0,0,0,11
19,10528,רעננה,8700,90.3,34.87722600000001,32.18887120000001,"הפלמ""ח 2א רעננה",35,0,653,452,3,449,21,3,0,0,0,0,1,88,0,1,0,0,0,0,0,6,14,101,18,0,0,0,185,0,0,0,0,0,0,0,0,11
19,10529,רעננה,8700,90.4,34.87722600000001,32.18887120000001,"הפלמ""ח 2א רעננה",35,0,653,438,1,437,20,2,0,0,0,0,0,85,0,0,0,0,0,0,0,7,12,106,28,0,0,0,168,0,0,0,0,0,0,0,0,9
19,10530,רעננה,8700,90.5,34.87722600000001,32.18887120000001,"הפלמ""ח 2א רעננה",35,0,653,445,1,444,22,2,0,0,0,0,0,66,0,0,0,0,0,0,0,7,16,120,23,0,0,0,175,0,0,0,0,0,0,0,0,13
19,10531,רעננה,8700,90.6,34.87722600000001,32.18887120000001,"הפלמ""ח 2א רעננה",35,0,653,450,0,450,33,6,0,1,0,0,0,95,0,0,0,0,0,0,0,6,6,81,23,0,0,0,194,0,0,0,0,0,0,0,0,5
19,10532,רעננה,8700,90.7,34.87722600000001,32.18887120000001,"הפלמ""ח 2א רעננה",35,0,647,475,0,475,24,11,0,1,0,0,0,82,0,0,0,0,0,0,0,12,16,87,23,0,1,0,204,0,0,0,0,0,0,0,0,14
19,10533,רעננה,8700,92,34.872567600000004,32.1760125,דובנוב 13 רעננה,37,0,651,460,1,459,38,7,0,0,0,0,0,29,0,0,0,0,0,0,0,2,20,81,34,1,0,0,242,0,0,0,1,0,0,0,0,4
19,10534,רעננה,8700,93,34.8839524,32.1761626,"רש""י 19 רעננה",6,0,713,469,2,467,42,8,0,0,0,0,0,66,0,0,0,0,0,0,0,5,30,97,24,1,0,0,177,0,0,0,0,0,0,0,0,17
19,10535,רעננה,8700,94,34.8825776,32.1825129,שברץ 24 רעננה,7,0,489,312,4,308,11,1,0,0,0,0,0,64,0,0,0,0,0,0,0,8,15,59,5,0,0,0,125,0,0,0,0,0,0,0,0,20
19,10536,רעננה,8700,95,34.861415,32.1775471,הפרחים 1 רעננה,17,0,778,491,3,488,37,2,1,0,0,0,1,16,0,0,0,1,0,0,0,1,22,80,30,0,0,0,286,0,1,0,0,0,0,0,0,10
19,10537,רעננה,8700,96,34.8584056,32.1809191,הפעמונים 11 רעננה,42,0,796,605,1,604,30,3,0,0,0,0,0,36,0,0,0,0,0,0,0,3,24,126,35,1,0,0,331,0,0,0,0,0,0,0,0,15
19,10538,רעננה,8700,97,34.8584056,32.1809191,הפעמונים 11 רעננה,42,0,716,505,2,503,33,0,0,0,1,0,0,37,0,0,0,0,0,0,0,6,25,109,38,0,0,0,248,0,0,0,0,0,0,0,0,6
19,10539,רעננה,8700,98,34.8584056,32.1809191,הפעמונים 11 רעננה,42,1,617,467,1,466,29,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,19,96,31,0,0,0,262,0,0,0,0,0,0,0,0,6
19,10540,רעננה,8700,100,34.8746812,32.1767876,קלאוזנר 27 רעננה,19,0,618,416,1,415,24,12,3,0,0,0,0,48,0,0,0,0,0,0,0,10,12,95,32,0,0,0,153,0,1,0,0,0,0,0,0,25
19,10541,רעננה,8700,102.1,34.861183,32.1947982,משה וילנסקי 64 רעננה,46,0,706,554,0,554,21,0,1,0,0,0,0,21,0,0,0,0,0,0,0,1,20,130,39,0,0,0,299,0,0,0,0,0,0,0,0,22
19,10542,רעננה,8700,102.2,34.861183,32.1947982,משה וילנסקי 64 רעננה,46,0,705,554,1,553,24,5,1,0,0,0,3,24,0,0,0,0,0,0,0,6,24,123,26,0,0,0,311,0,0,0,0,0,1,0,0,5
